Iterations,continuity,x-velocity,y-velocity,z-velocity,k,omega
356,0.000169758,3.39813e-05,3.50895e-05,4.61278e-05,0.00681451,0.00504932
357,0.00017991,3.10934e-05,3.4216e-05,4.45803e-05,0.00855189,0.00456509
358,0.000173313,3.06857e-05,3.15708e-05,4.71396e-05,0.00676537,0.00289284
359,0.000173541,3.15654e-05,3.21676e-05,4.68971e-05,0.00599134,0.00369536
360,0.000177658,3.21283e-05,3.34452e-05,4.48491e-05,0.00685655,0.00464701
361,0.000178461,3.06046e-05,3.30104e-05,4.3254e-05,0.00664624,0.00431149
362,0.000170949,3.20685e-05,3.1978e-05,4.86238e-05,0.00660884,0.00315371
363,0.000172998,3.34257e-05,3.13471e-05,5.03963e-05,0.00526451,0.00354777
364,0.000159811,3.35481e-05,3.09374e-05,4.48389e-05,0.0053429,0.00408794
365,0.000165156,3.08627e-05,3.04192e-05,4.04584e-05,0.00547657,0.00312997
366,0.000158973,3.09159e-05,2.92198e-05,4.20781e-05,0.00366596,0.00195367
367,0.000155774,2.95081e-05,2.84941e-05,4.06891e-05,0.00446322,0.00291381
368,0.000150005,2.76961e-05,2.87334e-05,3.58177e-05,0.00507389,0.00362344
369,0.00015021,2.51449e-05,2.80848e-05,3.62264e-05,0.00470849,0.0025964
370,0.000146945,2.57641e-05,2.72494e-05,3.96061e-05,0.003504,0.00228056
371,0.000164786,2.73384e-05,2.8391e-05,3.99637e-05,0.00552274,0.00344133
372,0.000158876,2.73418e-05,2.83149e-05,3.7382e-05,0.00631257,0.00365596
373,0.000158172,2.63876e-05,2.76919e-05,3.79383e-05,0.00631861,0.00261416
374,0.000149836,2.71509e-05,2.75895e-05,4.04543e-05,0.00411974,0.0022479
375,0.000149479,2.82931e-05,2.74502e-05,3.99751e-05,0.00606306,0.00379759
376,0.000145099,2.7055e-05,2.70324e-05,3.63415e-05,0.0072314,0.0042482
377,0.000143531,2.55559e-05,2.65773e-05,4.24881e-05,0.00732178,0.00337713
378,0.000135135,2.81738e-05,2.59084e-05,4.53023e-05,0.0054651,0.00299943
379,0.000142287,2.98457e-05,2.64243e-05,4.2259e-05,0.0057165,0.00414292
380,0.000137442,2.82885e-05,2.70564e-05,3.81418e-05,0.00656254,0.00412238
381,0.00014028,2.82493e-05,2.75534e-05,4.10851e-05,0.0053428,0.00260945
382,0.000132964,2.77306e-05,2.68723e-05,4.10778e-05,0.00429184,0.00237386
383,0.000132612,2.70269e-05,2.56832e-05,3.90102e-05,0.0051676,0.00376282
384,0.000122648,2.50042e-05,2.53095e-05,3.43134e-05,0.00558767,0.0038298
385,0.000126355,2.40902e-05,2.55886e-05,3.87052e-05,0.00514375,0.00257434
386,0.000128021,2.66347e-05,2.55103e-05,4.28811e-05,0.00448404,0.00284558
387,0.000121661,2.87622e-05,2.61924e-05,4.01563e-05,0.00692817,0.00442179
388,0.000125401,2.52722e-05,2.5945e-05,3.59878e-05,0.00714973,0.00378822
389,0.000126019,2.54995e-05,2.59541e-05,4.20001e-05,0.00497964,0.00217514
390,0.000119037,2.83883e-05,2.72695e-05,4.38868e-05,0.00530897,0.00316237
391,0.000121963,2.83336e-05,2.68081e-05,4.00988e-05,0.00728413,0.00458257
392,0.000119756,2.40955e-05,2.52402e-05,3.80295e-05,0.00811154,0.00434788
393,0.000112691,2.41312e-05,2.59815e-05,4.32838e-05,0.0074018,0.00325803
394,0.000117564,2.74069e-05,2.62995e-05,4.55228e-05,0.00529411,0.00348844
395,0.000119859,2.93706e-05,2.55229e-05,4.18552e-05,0.00761281,0.0051444
396,0.000112114,2.75267e-05,2.61575e-05,3.87974e-05,0.00911223,0.00513864
397,0.000111609,2.79831e-05,2.74283e-05,4.53154e-05,0.00880915,0.00285313
398,0.000118553,2.92199e-05,2.87054e-05,4.84735e-05,0.0056202,0.00322186
399,0.00011937,2.9767e-05,2.88288e-05,4.49607e-05,0.00638136,0.0046716
400,0.000118599,2.68676e-05,2.71905e-05,3.68394e-05,0.00698381,0.00466405
401,0.000125661,2.48276e-05,2.52938e-05,4.0908e-05,0.00664764,0.00352454
402,0.000130646,2.76236e-05,2.54737e-05,4.56645e-05,0.00491201,0.00299669
403,0.000124871,2.86327e-05,2.53981e-05,4.25343e-05,0.0053631,0.00380048
404,0.000120534,2.69343e-05,2.57305e-05,3.57446e-05,0.00456478,0.00305141
405,0.00012246,2.50664e-05,2.72314e-05,3.55345e-05,0.00386487,0.00232576
406,0.00012676,2.7028e-05,2.81179e-05,4.04819e-05,0.00472882,0.00283513
407,0.000134893,2.73515e-05,2.83093e-05,4.07833e-05,0.00633371,0.00397494
408,0.000130837,2.49792e-05,2.80255e-05,3.81874e-05,0.00724833,0.00362958
409,0.000128294,2.49726e-05,2.8034e-05,3.82218e-05,0.00476754,0.00277141
410,0.000139277,2.85638e-05,2.85946e-05,4.05552e-05,0.00866414,0.0054332
411,0.000130686,2.83326e-05,2.77525e-05,4.1703e-05,0.00916812,0.00582412
412,0.000126275,2.77473e-05,2.87908e-05,4.62238e-05,0.00851666,0.00290494
413,0.000122359,2.71889e-05,2.97543e-05,4.723e-05,0.00711164,0.00267548
414,0.000121672,2.66604e-05,2.94311e-05,4.4864e-05,0.00560734,0.00387393
415,0.000116601,2.60532e-05,2.80389e-05,4.20849e-05,0.00575753,0.00445954
416,0.000114863,2.43584e-05,2.61549e-05,3.82536e-05,0.00581231,0.00435757
417,0.000107401,2.48366e-05,2.71332e-05,4.42508e-05,0.00741638,0.00412752
418,0.000104809,2.60474e-05,2.70567e-05,4.69272e-05,0.00654074,0.0030819
419,0.000113052,2.55145e-05,2.74178e-05,4.12594e-05,0.00499693,0.00259832
420,0.000114892,2.5667e-05,2.70394e-05,3.62358e-05,0.00495483,0.00307965
421,0.000125648,2.53907e-05,2.69304e-05,3.43679e-05,0.00387584,0.00209223
422,0.000123046,2.6165e-05,2.5397e-05,3.64061e-05,0.00278493,0.00170748
423,0.000116043,2.56513e-05,2.58727e-05,3.72516e-05,0.00267401,0.00177163
424,0.000112633,2.49673e-05,2.5093e-05,3.52441e-05,0.00470581,0.00264766
425,0.000110056,2.34115e-05,2.44435e-05,3.33326e-05,0.00686878,0.00375429
426,0.00011161,2.2419e-05,2.53497e-05,3.39124e-05,0.00841562,0.00375901
427,0.000106635,2.2469e-05,2.6446e-05,3.72674e-05,0.00670942,0.00256489
428,0.00011301,2.28616e-05,2.60376e-05,3.75349e-05,0.00482003,0.00243945
429,0.000117515,2.41968e-05,2.60297e-05,3.46168e-05,0.00531718,0.00338757
430,0.00011477,2.54524e-05,2.71352e-05,3.83258e-05,0.00699102,0.00477623
431,0.000111152,2.39967e-05,2.64162e-05,4.06429e-05,0.00746193,0.0042935
432,0.000108398,2.50705e-05,2.72672e-05,4.3694e-05,0.00850862,0.0046436
433,0.000105603,2.4856e-05,2.68011e-05,4.23273e-05,0.00936246,0.00339169
434,0.000105698,2.66272e-05,2.68387e-05,3.935e-05,0.00899748,0.00265696
435,0.000110566,2.72689e-05,2.74195e-05,3.7589e-05,0.00783877,0.0022113
436,0.00011776,2.89431e-05,2.66193e-05,4.09336e-05,0.00669042,0.00328522
437,0.000117102,2.80463e-05,2.73307e-05,3.94027e-05,0.00671524,0.00381872
438,0.000123242,2.65971e-05,2.65966e-05,3.69047e-05,0.00749476,0.00405621
439,0.000120185,2.58558e-05,2.70662e-05,3.79699e-05,0.00830605,0.00363468
440,0.000113826,2.45087e-05,2.73547e-05,3.73325e-05,0.00798733,0.00337293
441,0.000114887,2.47185e-05,2.7885e-05,3.54755e-05,0.00723815,0.00289002
442,0.000113395,2.41264e-05,2.70326e-05,3.71369e-05,0.00677569,0.00250142
443,0.000117761,2.46807e-05,2.65687e-05,4.02604e-05,0.00569531,0.00236801
444,0.000120184,2.522e-05,2.68361e-05,4.28757e-05,0.00394094,0.00238221
445,0.000123007,2.59821e-05,2.69345e-05,4.46257e-05,0.00464363,0.00308328
446,0.000116052,2.52194e-05,2.84131e-05,3.97646e-05,0.00483823,0.00402941
447,0.000114851,2.51563e-05,2.91116e-05,3.98788e-05,0.00708796,0.00472797
448,0.000114749,2.46053e-05,2.87363e-05,3.92919e-05,0.00957525,0.00546494
449,0.00010656,2.54215e-05,2.79852e-05,4.17342e-05,0.0112148,0.00423946
450,0.000110965,2.8638e-05,2.85081e-05,4.46524e-05,0.0114766,0.00397839
451,0.000113895,3.05398e-05,3.03686e-05,4.83412e-05,0.0100862,0.00278159
452,0.000113524,3.11627e-05,3.15549e-05,4.64833e-05,0.0071837,0.00318321
453,0.000117746,2.85576e-05,2.88203e-05,4.07346e-05,0.00970258,0.00517738
454,0.000116253,2.6407e-05,2.83937e-05,3.77177e-05,0.00989156,0.00579681
455,0.000117594,2.66069e-05,2.85478e-05,4.10091e-05,0.0106829,0.00430906
456,0.000116668,2.66042e-05,2.94692e-05,4.06368e-05,0.00861945,0.00299238
457,0.000120397,2.6374e-05,3.0296e-05,3.84007e-05,0.00669108,0.00272845
458,0.00012972,2.61874e-05,3.01359e-05,3.95261e-05,0.00704243,0.00293163
459,0.000131044,2.68042e-05,3.02832e-05,4.31703e-05,0.00776526,0.00302043
460,0.00012447,2.75019e-05,2.95364e-05,4.78686e-05,0.00624001,0.00275396
461,0.000130831,2.70903e-05,2.84811e-05,4.6045e-05,0.00513065,0.00292403
462,0.000142785,2.78554e-05,2.95986e-05,4.22422e-05,0.00572443,0.00400725
463,0.000133891,2.67238e-05,3.04645e-05,3.89795e-05,0.00706294,0.0048127
464,0.000120986,2.66944e-05,3.15484e-05,4.17052e-05,0.00976136,0.00604025
465,0.000113273,2.73286e-05,3.08422e-05,4.36772e-05,0.0117689,0.00498623
466,0.000121063,2.98812e-05,3.11626e-05,4.91942e-05,0.0125683,0.0045891
467,0.000120873,3.23913e-05,3.21969e-05,5.13236e-05,0.0111985,0.00355755
468,0.000119577,3.29877e-05,3.21486e-05,5.04575e-05,0.00748925,0.00288623
469,0.00014086,3.06616e-05,3.12485e-05,4.42489e-05,0.00812135,0.00396982
470,0.000126033,2.74163e-05,2.82381e-05,3.88783e-05,0.00820422,0.00507794
471,0.00013398,2.49036e-05,2.84603e-05,3.75128e-05,0.00868189,0.00438247
472,0.000132297,2.51075e-05,2.88293e-05,3.80144e-05,0.00834686,0.00282099
473,0.00013399,2.45946e-05,2.96363e-05,3.73669e-05,0.00721643,0.00307833
474,0.000142993,2.59962e-05,3.068e-05,4.06292e-05,0.00821657,0.00405701
475,0.000138743,2.71442e-05,3.15998e-05,4.43168e-05,0.00990836,0.00370601
476,0.000136076,2.74899e-05,3.18878e-05,4.50377e-05,0.00919499,0.00308942
477,0.000142715,2.77327e-05,3.0974e-05,4.67234e-05,0.00630681,0.00248424
478,0.000144652,2.73568e-05,3.02703e-05,4.20834e-05,0.0069026,0.00402196
479,0.000131044,2.68143e-05,3.03565e-05,3.7602e-05,0.00728224,0.00483395
480,0.000124567,2.57121e-05,3.01525e-05,4.22096e-05,0.00965378,0.00575434
481,0.000120225,2.73553e-05,3.04902e-05,4.50357e-05,0.0113839,0.00496364
482,0.000120651,2.82609e-05,3.05618e-05,4.86221e-05,0.0121281,0.00472809
483,0.000125352,2.93497e-05,3.07618e-05,4.55016e-05,0.0113201,0.00382936
484,0.000117662,3.13438e-05,3.15902e-05,4.89762e-05,0.00876198,0.0025435
485,0.000115783,3.12219e-05,3.00281e-05,4.5146e-05,0.00797872,0.00351909
486,0.000113266,2.74671e-05,2.80926e-05,3.84933e-05,0.00778143,0.00408436
487,0.000113475,2.39295e-05,2.62016e-05,3.49122e-05,0.007607,0.00407587
488,0.00011318,2.18184e-05,2.61618e-05,3.33038e-05,0.00732864,0.00299846
489,0.000113045,2.15322e-05,2.61899e-05,3.40328e-05,0.00653124,0.00230333
490,0.00011178,2.2165e-05,2.57888e-05,3.50798e-05,0.00548079,0.0027445
491,0.000113891,2.34086e-05,2.64292e-05,3.77984e-05,0.00705533,0.00374387
492,0.0001123,2.45901e-05,2.83279e-05,4.00466e-05,0.00896925,0.00374038
493,0.000113724,2.53699e-05,2.90282e-05,4.05361e-05,0.00770704,0.00282293
494,0.000112064,2.49589e-05,2.86127e-05,3.97294e-05,0.00574022,0.00193999
495,0.000108698,2.56358e-05,2.86375e-05,3.46458e-05,0.00623408,0.00385452
496,0.000105619,2.44023e-05,2.75609e-05,3.33292e-05,0.00834816,0.00534297
497,9.82774e-05,2.33931e-05,2.76515e-05,3.65724e-05,0.0105693,0.00628409
498,9.17962e-05,2.3913e-05,2.77647e-05,4.10178e-05,0.0113346,0.00469355
499,8.88066e-05,2.51595e-05,2.7867e-05,4.24536e-05,0.0104072,0.00388724
500,9.55239e-05,2.66441e-05,2.83395e-05,3.9464e-05,0.00904246,0.00279507
501,0.00010242,2.74487e-05,2.83259e-05,4.07614e-05,0.00776982,0.0027169
502,0.000105131,2.76728e-05,2.77962e-05,4.03976e-05,0.00608405,0.00299317
503,0.000103142,2.71765e-05,2.74249e-05,3.90211e-05,0.00654065,0.003343
504,0.000103437,2.62848e-05,2.70429e-05,3.7641e-05,0.00695659,0.00361482
505,0.00010792,2.52473e-05,2.68669e-05,3.61502e-05,0.00713481,0.00405848
506,0.000105014,2.42243e-05,2.64931e-05,3.44251e-05,0.00674627,0.004022
507,0.000104711,2.32815e-05,2.64953e-05,3.3474e-05,0.00701405,0.00387926
508,0.000106042,2.16033e-05,2.6306e-05,3.24893e-05,0.00732408,0.0037742
509,0.000107644,2.05172e-05,2.55819e-05,3.15025e-05,0.00750162,0.00359225
510,0.00010851,1.96481e-05,2.51628e-05,3.05627e-05,0.00746749,0.00330317
511,0.00010894,1.93053e-05,2.47571e-05,3.00335e-05,0.00715373,0.00304637
512,0.000114771,1.99621e-05,2.44892e-05,3.10674e-05,0.00693762,0.0030389
513,0.000116362,2.08439e-05,2.3969e-05,3.282e-05,0.00660042,0.00301169
514,0.000116837,2.17433e-05,2.40888e-05,3.45917e-05,0.00645171,0.00297462
515,0.00011421,2.27585e-05,2.4663e-05,3.61517e-05,0.00632003,0.00267769
516,0.000123963,2.34512e-05,2.50069e-05,3.69877e-05,0.00637205,0.00246594
517,0.000133396,2.41282e-05,2.54406e-05,3.72756e-05,0.00590904,0.00211436
518,0.000124946,2.42355e-05,2.55604e-05,3.65793e-05,0.00538638,0.00203491
519,0.000124391,2.4579e-05,2.60511e-05,3.6303e-05,0.00428817,0.00168888
520,0.000118037,2.43193e-05,2.52434e-05,3.6063e-05,0.00353209,0.00159647
521,0.000117948,2.38685e-05,2.54846e-05,3.42385e-05,0.0037285,0.00198539
522,0.000113076,2.34835e-05,2.47939e-05,3.34734e-05,0.00446109,0.00279123
523,0.000114119,2.2956e-05,2.51082e-05,3.00475e-05,0.00538759,0.00355288
524,0.000110035,2.22299e-05,2.4493e-05,2.967e-05,0.00628117,0.00402267
525,0.000126878,2.15436e-05,2.44405e-05,2.78629e-05,0.00735865,0.00440497
526,0.000117604,2.04961e-05,2.37123e-05,2.9087e-05,0.00813815,0.00450799
527,0.000110471,2.01762e-05,2.36378e-05,2.99666e-05,0.00896231,0.0045157
528,0.000101317,1.95688e-05,2.34158e-05,3.00788e-05,0.00897561,0.00363757
529,0.000100291,1.98113e-05,2.28279e-05,3.17174e-05,0.00908971,0.003461
530,9.8185e-05,2.06597e-05,2.30028e-05,3.25504e-05,0.00882176,0.00333232
531,9.50537e-05,2.20243e-05,2.32713e-05,3.2691e-05,0.008567,0.00306987
532,0.000105087,2.35801e-05,2.42323e-05,3.49697e-05,0.00851598,0.00292066
533,0.000101177,2.5006e-05,2.49143e-05,3.64087e-05,0.00740533,0.00227076
534,9.68146e-05,2.57645e-05,2.5573e-05,3.71436e-05,0.00614899,0.00205368
535,9.52907e-05,2.62615e-05,2.46527e-05,3.68215e-05,0.0055957,0.00256561
536,9.37232e-05,2.58524e-05,2.45547e-05,3.47372e-05,0.00635215,0.00314848
537,9.35193e-05,2.45757e-05,2.45226e-05,3.29122e-05,0.00668199,0.00383324
538,9.14112e-05,2.30371e-05,2.38276e-05,3.02459e-05,0.00660431,0.00389467
539,9.0784e-05,2.19071e-05,2.32414e-05,2.84382e-05,0.00706555,0.00400726
540,8.98495e-05,2.05887e-05,2.32023e-05,2.74889e-05,0.00714952,0.00375196
541,8.9514e-05,1.94676e-05,2.29203e-05,2.72442e-05,0.00729605,0.00335792
542,9.67863e-05,1.84262e-05,2.25575e-05,2.68792e-05,0.00757624,0.00296019
543,9.16983e-05,1.84102e-05,2.21252e-05,2.76817e-05,0.00767066,0.00255303
544,9.14653e-05,1.83707e-05,2.18712e-05,2.85595e-05,0.00728691,0.00231981
545,9.19299e-05,1.83675e-05,2.16035e-05,2.93425e-05,0.00651632,0.00236542
546,9.34918e-05,1.88959e-05,2.18206e-05,3.04446e-05,0.00603663,0.00256213
547,9.53896e-05,1.96972e-05,2.21278e-05,3.17041e-05,0.00603828,0.00267641
548,9.73539e-05,2.02827e-05,2.2608e-05,3.24161e-05,0.00642676,0.00263477
549,0.000106243,2.08682e-05,2.3287e-05,3.26628e-05,0.00656749,0.00246194
550,0.000104595,2.1161e-05,2.38426e-05,3.25267e-05,0.00615239,0.00213917
551,0.000105798,2.12713e-05,2.39137e-05,3.22237e-05,0.00535245,0.00182378
552,0.000106646,2.12594e-05,2.35495e-05,3.17764e-05,0.0043566,0.00154406
553,0.000106975,2.12891e-05,2.31956e-05,3.09441e-05,0.00361178,0.00179746
554,0.000106759,2.11605e-05,2.30096e-05,2.94947e-05,0.00407013,0.00247908
555,0.000110646,2.13657e-05,2.29665e-05,2.78935e-05,0.0050536,0.00323813
556,0.000105095,2.12604e-05,2.29922e-05,2.86004e-05,0.00618161,0.00374316
557,0.000105837,2.089e-05,2.22769e-05,2.74182e-05,0.00696645,0.00419139
558,0.000102589,2.01442e-05,2.20538e-05,2.97561e-05,0.00784546,0.00429019
559,0.000101256,1.95826e-05,2.1494e-05,2.85417e-05,0.00885336,0.00441479
560,9.57438e-05,1.86666e-05,2.21533e-05,2.98126e-05,0.00910877,0.00411219
561,9.69637e-05,1.80908e-05,2.19837e-05,3.05742e-05,0.00918978,0.00355922
562,9.55782e-05,1.78476e-05,2.26543e-05,3.07422e-05,0.0088024,0.00322637
563,9.18645e-05,1.88477e-05,2.25675e-05,3.18716e-05,0.0083909,0.00297904
564,9.68565e-05,1.99341e-05,2.32733e-05,3.19832e-05,0.00783637,0.00263438
565,9.50472e-05,2.1341e-05,2.34661e-05,3.14394e-05,0.00691404,0.00222567
566,9.66889e-05,2.28704e-05,2.37042e-05,3.25051e-05,0.00598148,0.00261763
567,9.50422e-05,2.39698e-05,2.44678e-05,3.19664e-05,0.00568878,0.00280271
568,9.244e-05,2.46933e-05,2.43476e-05,3.14696e-05,0.00662595,0.00377774
569,8.81131e-05,2.44782e-05,2.46519e-05,3.07222e-05,0.00631966,0.00416611
570,8.62971e-05,2.37455e-05,2.36697e-05,3.04115e-05,0.00696105,0.00416219
571,8.71586e-05,2.26171e-05,2.32339e-05,2.94956e-05,0.00793448,0.00425421
572,8.68497e-05,2.08977e-05,2.26669e-05,2.92692e-05,0.00817572,0.00395211
573,8.66493e-05,1.94626e-05,2.21783e-05,2.87683e-05,0.00792566,0.00305548
574,8.65715e-05,1.87292e-05,2.17907e-05,2.80482e-05,0.00752608,0.00227999
575,8.95916e-05,1.94095e-05,2.15071e-05,2.74125e-05,0.00738616,0.00183386
576,8.66787e-05,1.94112e-05,2.0814e-05,2.70759e-05,0.00712005,0.00201511
577,8.7717e-05,1.91746e-05,2.03719e-05,2.76191e-05,0.0060542,0.00187134
578,8.9219e-05,1.84052e-05,2.05445e-05,2.85062e-05,0.00443069,0.00176801
579,9.12715e-05,1.80578e-05,2.0473e-05,2.9499e-05,0.0035989,0.00181427
580,9.24019e-05,1.86547e-05,2.07939e-05,3.07737e-05,0.00365976,0.00173147
581,9.71007e-05,1.95217e-05,2.15875e-05,3.18278e-05,0.00381439,0.00168333
582,0.000100154,2.0342e-05,2.2314e-05,3.223e-05,0.00406894,0.00177889
583,9.71271e-05,2.13792e-05,2.30275e-05,3.26389e-05,0.0044097,0.00240115
584,9.71386e-05,2.17518e-05,2.37185e-05,3.31222e-05,0.00409499,0.00271136
585,0.000100864,2.16993e-05,2.3974e-05,3.37992e-05,0.00371913,0.00242245
586,9.8702e-05,2.14462e-05,2.34779e-05,3.39754e-05,0.00364932,0.00210147
587,0.000102088,2.051e-05,2.33034e-05,3.36353e-05,0.00279218,0.00186714
588,9.82344e-05,2.05724e-05,2.2123e-05,3.27288e-05,0.00354752,0.00189194
589,0.000103652,2.06077e-05,2.19955e-05,3.11836e-05,0.00429162,0.0024677
590,0.000100299,2.07528e-05,2.11024e-05,3.04098e-05,0.00534436,0.00308495
591,0.000105921,2.15064e-05,2.18482e-05,2.99398e-05,0.00659162,0.00380531
592,9.9475e-05,2.12537e-05,2.20663e-05,3.04009e-05,0.00727858,0.00423634
593,0.000100079,2.09948e-05,2.27738e-05,3.05686e-05,0.0083052,0.00436438
594,9.91638e-05,1.95799e-05,2.36354e-05,3.22513e-05,0.00935745,0.0045
595,9.43406e-05,1.87517e-05,2.39728e-05,3.30802e-05,0.00903163,0.00358835
596,9.56668e-05,1.7817e-05,2.38191e-05,3.36637e-05,0.00856952,0.00350345
597,9.58889e-05,1.87077e-05,2.42879e-05,3.38213e-05,0.00755214,0.00352499
598,9.4431e-05,2.01422e-05,2.51506e-05,3.45339e-05,0.00658234,0.00301261
599,9.17792e-05,2.13075e-05,2.5602e-05,3.42008e-05,0.00574449,0.00298501
600,9.1834e-05,2.26356e-05,2.55856e-05,3.21731e-05,0.0071304,0.00355844
601,9.51009e-05,2.3396e-05,2.66337e-05,2.99834e-05,0.00876297,0.00513753
602,9.30201e-05,2.44216e-05,2.63804e-05,2.95713e-05,0.00960638,0.0062189
603,8.68499e-05,2.53685e-05,2.69142e-05,3.21018e-05,0.0103789,0.00718985
604,8.45966e-05,2.51654e-05,2.56697e-05,3.23515e-05,0.0115532,0.0067536
605,8.14169e-05,2.37786e-05,2.5429e-05,3.3464e-05,0.0122012,0.00621441
606,7.95298e-05,2.24182e-05,2.5489e-05,3.5102e-05,0.0120312,0.00472426
607,7.83654e-05,2.07608e-05,2.54611e-05,3.46414e-05,0.0111726,0.00329967
608,7.84949e-05,2.28852e-05,2.52681e-05,3.36627e-05,0.0101506,0.00324338
609,8.03341e-05,2.41609e-05,2.48406e-05,3.29726e-05,0.00863492,0.00386267
610,8.03856e-05,2.3751e-05,2.41552e-05,3.17491e-05,0.00678356,0.00389209
611,8.17691e-05,2.2495e-05,2.3529e-05,3.14549e-05,0.00627497,0.00375916
612,8.18554e-05,2.11978e-05,2.29282e-05,3.19503e-05,0.00602713,0.00360336
613,8.32518e-05,2.0711e-05,2.29127e-05,3.43989e-05,0.00598095,0.00353509
614,8.52498e-05,2.2063e-05,2.35788e-05,3.69339e-05,0.00545148,0.00291971
615,8.43501e-05,2.34453e-05,2.53443e-05,3.96941e-05,0.00424312,0.00221205
616,8.57234e-05,2.41061e-05,2.61337e-05,4.04745e-05,0.00353124,0.00204596
617,8.41462e-05,2.46212e-05,2.68864e-05,3.97985e-05,0.00384359,0.00258078
618,8.53677e-05,2.42012e-05,2.6514e-05,3.75326e-05,0.00368319,0.00287744
619,8.3679e-05,2.39611e-05,2.61132e-05,3.58117e-05,0.0038656,0.00286399
620,8.69247e-05,2.25811e-05,2.52006e-05,3.41237e-05,0.00465041,0.00273033
621,8.34448e-05,2.10142e-05,2.42355e-05,3.17753e-05,0.00407977,0.00246093
622,8.3347e-05,2.12203e-05,2.31001e-05,3.06399e-05,0.00301842,0.00175033
623,8.61117e-05,2.14308e-05,2.26004e-05,3.01648e-05,0.00356247,0.00183866
624,8.20454e-05,2.16625e-05,2.18723e-05,2.97828e-05,0.00470257,0.00308662
625,8.05736e-05,2.21983e-05,2.20713e-05,2.99731e-05,0.00650158,0.00429616
626,8.18817e-05,2.16142e-05,2.19909e-05,2.95187e-05,0.00802257,0.00506562
627,7.66166e-05,2.02304e-05,2.30871e-05,3.14765e-05,0.00959939,0.00518006
628,7.7577e-05,1.88656e-05,2.36119e-05,3.35596e-05,0.0106327,0.00466652
629,7.63791e-05,1.76802e-05,2.4272e-05,3.53843e-05,0.00985772,0.0040376
630,7.65246e-05,1.76785e-05,2.45394e-05,3.60754e-05,0.0086635,0.00360632
631,7.42688e-05,1.93415e-05,2.53233e-05,3.58143e-05,0.00768567,0.00292662
632,7.64842e-05,2.04355e-05,2.54598e-05,3.50351e-05,0.00653474,0.00297431
633,7.28494e-05,2.1008e-05,2.62358e-05,3.40241e-05,0.0073026,0.00344854
634,7.34916e-05,2.19739e-05,2.60446e-05,3.03742e-05,0.00878526,0.00419405
635,7.20945e-05,2.25028e-05,2.66113e-05,2.92782e-05,0.0102137,0.00666644
636,6.93178e-05,2.3914e-05,2.53239e-05,2.81553e-05,0.010949,0.00756637
637,6.76847e-05,2.44334e-05,2.46378e-05,2.82995e-05,0.0127326,0.00811526
638,6.746e-05,2.34879e-05,2.3999e-05,2.81608e-05,0.0136805,0.00700725
639,6.44488e-05,2.23106e-05,2.35803e-05,3.05919e-05,0.0136773,0.00586987
640,6.34334e-05,2.05447e-05,2.30838e-05,3.23825e-05,0.0126835,0.00398963
641,6.65861e-05,2.20239e-05,2.34682e-05,3.42309e-05,0.0110967,0.00326335
642,6.64711e-05,2.41982e-05,2.34622e-05,3.45996e-05,0.00953022,0.00432757
643,6.76612e-05,2.464e-05,2.3333e-05,3.32495e-05,0.00762472,0.00484097
644,7.03875e-05,2.42069e-05,2.32464e-05,3.22602e-05,0.00744567,0.00512896
645,6.94061e-05,2.27554e-05,2.27216e-05,3.20934e-05,0.00769352,0.0047884
646,6.97463e-05,2.19647e-05,2.31245e-05,3.35428e-05,0.00799216,0.00428345
647,7.10861e-05,2.18281e-05,2.40042e-05,3.56595e-05,0.00805327,0.00392253
648,7.2539e-05,2.2549e-05,2.43734e-05,3.81327e-05,0.00718297,0.00307353
649,7.40223e-05,2.29655e-05,2.48072e-05,3.88698e-05,0.00608355,0.0022397
650,7.30921e-05,2.35711e-05,2.53103e-05,3.86972e-05,0.00463427,0.00200348
651,7.47873e-05,2.41309e-05,2.46465e-05,3.71604e-05,0.00449762,0.00239759
652,8.75485e-05,2.44752e-05,2.4434e-05,3.35133e-05,0.00465007,0.00283687
653,8.46734e-05,2.50694e-05,2.43265e-05,3.03428e-05,0.00510653,0.00343423
654,8.34219e-05,2.38566e-05,2.3701e-05,2.84952e-05,0.00533619,0.00361992
655,8.20233e-05,2.22534e-05,2.31765e-05,2.6727e-05,0.00499478,0.00309335
656,8.4571e-05,2.10875e-05,2.2094e-05,2.68352e-05,0.0037426,0.00217472
657,8.10943e-05,2.03268e-05,2.17614e-05,2.69727e-05,0.00282313,0.00165614
658,7.90934e-05,2.07817e-05,2.12417e-05,2.6641e-05,0.00404379,0.00288508
659,7.8581e-05,2.13813e-05,2.10751e-05,2.76921e-05,0.00561224,0.00404166
660,8.01235e-05,2.10165e-05,2.07611e-05,2.85412e-05,0.00666433,0.00465181
661,7.46361e-05,2.02805e-05,2.11532e-05,2.95398e-05,0.0076617,0.00451095
662,7.35414e-05,1.95206e-05,2.1414e-05,3.08607e-05,0.00904472,0.00417662
663,7.17286e-05,1.87231e-05,2.22766e-05,3.28328e-05,0.00900806,0.00388914
664,7.39347e-05,1.78986e-05,2.26761e-05,3.23463e-05,0.00809174,0.00334949
665,7.01417e-05,1.89884e-05,2.3392e-05,3.21343e-05,0.00700452,0.00273981
666,6.95374e-05,1.89642e-05,2.25073e-05,3.03225e-05,0.00615716,0.00243046
667,6.82536e-05,1.89913e-05,2.20173e-05,2.92086e-05,0.00554255,0.00263576
