Iterations,continuity,x-velocity,y-velocity,z-velocity,k,omega
357,9.96659e-05,4.33659e-05,4.65574e-05,6.23681e-05,0.00554043,0.00285892
358,9.9494e-05,4.38057e-05,4.71914e-05,6.51941e-05,0.0063205,0.00275624
359,0.000102256,4.68874e-05,4.81114e-05,7.03333e-05,0.00642848,0.00240147
360,0.00010532,4.79534e-05,5.00436e-05,7.21321e-05,0.00520134,0.00176202
361,0.000107649,4.91109e-05,5.22157e-05,6.86044e-05,0.0041939,0.00234497
362,0.000108318,4.89444e-05,5.33802e-05,6.29203e-05,0.00555961,0.00340331
363,0.000106695,4.87114e-05,5.42755e-05,6.50283e-05,0.00769599,0.00412727
364,0.000103175,4.89549e-05,5.54539e-05,7.02353e-05,0.00970947,0.00428278
365,9.91549e-05,4.87053e-05,5.6194e-05,7.48326e-05,0.007183,0.00284051
366,9.83533e-05,4.80575e-05,5.58616e-05,7.44432e-05,0.00463104,0.00217156
367,9.97437e-05,4.61704e-05,5.03834e-05,6.24108e-05,0.00506106,0.00318356
368,9.99816e-05,4.53088e-05,4.83899e-05,5.67293e-05,0.0054077,0.0038508
369,9.84333e-05,4.36816e-05,4.60949e-05,6.22608e-05,0.00395541,0.00286938
370,9.6569e-05,4.21623e-05,4.64478e-05,6.17108e-05,0.00467804,0.00277311
371,9.51767e-05,4.1274e-05,4.81641e-05,6.33052e-05,0.00509578,0.00337855
372,9.5917e-05,4.23137e-05,4.92163e-05,6.58271e-05,0.00630884,0.00304197
373,9.89157e-05,4.45628e-05,4.76687e-05,6.46544e-05,0.00664725,0.00219001
374,0.000103243,4.59111e-05,4.88186e-05,6.52676e-05,0.0053353,0.00177169
375,0.000104926,4.80795e-05,5.06015e-05,6.77145e-05,0.00426132,0.00229811
376,0.000104682,5.10253e-05,5.33462e-05,6.45385e-05,0.00617373,0.00401651
377,0.000102768,5.18076e-05,5.49399e-05,6.84074e-05,0.00981637,0.00550171
378,9.88652e-05,5.08241e-05,5.67231e-05,7.608e-05,0.00929408,0.0038048
379,9.4467e-05,4.83213e-05,5.61935e-05,7.82191e-05,0.00707467,0.00261299
380,9.53717e-05,4.83998e-05,5.31087e-05,6.94482e-05,0.00498229,0.00270396
381,9.62771e-05,4.75945e-05,4.87063e-05,5.90637e-05,0.00483737,0.00381231
382,9.58712e-05,4.55133e-05,4.61546e-05,6.42218e-05,0.00488633,0.00364574
383,9.43738e-05,4.38173e-05,4.47991e-05,6.55495e-05,0.00433518,0.00299505
384,9.22623e-05,4.39787e-05,4.52147e-05,6.75511e-05,0.00469997,0.00307812
385,9.12093e-05,4.21842e-05,4.52268e-05,6.70023e-05,0.0063865,0.00350433
386,9.42087e-05,4.13544e-05,4.46459e-05,6.61029e-05,0.00709448,0.0030741
387,9.70808e-05,4.37002e-05,4.69752e-05,6.39635e-05,0.00767288,0.00284588
388,0.000100502,4.5935e-05,4.80456e-05,7.12459e-05,0.00677385,0.00248193
389,0.000102835,4.91237e-05,5.06916e-05,7.0456e-05,0.00489326,0.0024309
390,0.000103364,5.01133e-05,5.32728e-05,6.36473e-05,0.00692468,0.00430783
391,0.00010189,5.08176e-05,5.44981e-05,6.65668e-05,0.0107362,0.00630792
392,9.80639e-05,4.94698e-05,5.39147e-05,7.61965e-05,0.0113033,0.00521114
393,9.37775e-05,4.78863e-05,5.53278e-05,7.87896e-05,0.00905073,0.00327456
394,9.48457e-05,4.97613e-05,5.49995e-05,7.18133e-05,0.00547661,0.00254954
395,9.6023e-05,4.79585e-05,4.95959e-05,6.13427e-05,0.00485135,0.00403202
396,9.58317e-05,4.47141e-05,4.58989e-05,6.62699e-05,0.00498915,0.00385717
397,9.40122e-05,4.34646e-05,4.40202e-05,6.82201e-05,0.00430751,0.00272775
398,9.2176e-05,4.36372e-05,4.37025e-05,6.73433e-05,0.00446472,0.00254753
399,9.03337e-05,4.18356e-05,4.43316e-05,6.77526e-05,0.00651684,0.00429863
400,9.18943e-05,4.17026e-05,4.37749e-05,6.6245e-05,0.0075592,0.00354509
401,9.51628e-05,4.31415e-05,4.27437e-05,6.6183e-05,0.00841553,0.00323629
402,9.82018e-05,4.576e-05,4.50845e-05,7.2006e-05,0.0080531,0.00321685
403,9.86577e-05,4.60108e-05,4.72737e-05,7.47584e-05,0.00632895,0.00207972
404,0.000100697,4.60857e-05,4.8081e-05,6.81237e-05,0.004588,0.00229277
405,0.000100499,4.35838e-05,4.99784e-05,5.91906e-05,0.00613018,0.00403694
406,9.83214e-05,4.21795e-05,5.00856e-05,5.73461e-05,0.0096816,0.00577842
407,9.46334e-05,4.33422e-05,4.80245e-05,6.29566e-05,0.012457,0.00579208
408,9.15101e-05,4.42945e-05,4.93105e-05,7.01344e-05,0.0103589,0.00357201
409,9.33978e-05,4.77945e-05,5.23974e-05,7.02805e-05,0.0067576,0.00277576
410,9.53349e-05,4.50529e-05,4.8073e-05,6.16143e-05,0.00558715,0.00319507
411,9.60299e-05,4.33268e-05,4.66232e-05,6.12163e-05,0.00529548,0.00420107
412,9.49726e-05,4.07863e-05,4.54691e-05,6.62742e-05,0.00581285,0.00368978
413,9.38053e-05,4.06529e-05,4.59782e-05,6.79076e-05,0.0053617,0.00250944
414,9.08979e-05,4.10056e-05,4.82634e-05,6.71331e-05,0.00581432,0.00340434
415,9.13199e-05,4.2456e-05,4.84817e-05,6.79856e-05,0.00596005,0.00353979
416,9.41065e-05,4.2537e-05,4.68031e-05,7.0436e-05,0.0072171,0.00303067
417,9.68929e-05,4.3998e-05,4.62967e-05,7.03143e-05,0.00745212,0.00325628
418,9.75726e-05,4.24685e-05,4.61698e-05,7.07192e-05,0.00739872,0.00295554
419,0.000100559,4.18156e-05,4.60411e-05,6.81734e-05,0.00603489,0.0020581
420,0.000100939,4.06151e-05,4.62975e-05,6.18171e-05,0.00527184,0.00261954
421,9.85937e-05,3.81551e-05,4.93189e-05,6.06322e-05,0.00661456,0.00446007
422,9.84937e-05,3.7799e-05,4.799e-05,6.62752e-05,0.00955732,0.005383
423,9.38576e-05,3.99486e-05,4.7937e-05,6.85709e-05,0.0112339,0.00561392
424,9.30121e-05,4.16114e-05,4.84411e-05,7.00435e-05,0.0117197,0.0042186
425,9.51643e-05,4.41376e-05,4.86439e-05,6.52228e-05,0.00836284,0.00245736
426,9.65262e-05,4.15174e-05,4.57986e-05,5.7267e-05,0.00471879,0.00273279
427,9.67118e-05,3.81061e-05,4.3436e-05,5.31763e-05,0.00458792,0.00336426
428,9.74272e-05,3.7739e-05,4.42676e-05,5.90079e-05,0.00541982,0.0030694
429,9.78546e-05,4.10835e-05,4.8275e-05,6.86806e-05,0.00617268,0.0030538
430,9.72823e-05,4.4923e-05,5.17026e-05,7.01909e-05,0.00594917,0.00280678
431,9.56943e-05,4.54449e-05,5.283e-05,6.94296e-05,0.00437028,0.00235123
432,9.50017e-05,4.38989e-05,5.14007e-05,7.01228e-05,0.00405388,0.00251666
433,9.70066e-05,4.35077e-05,4.89356e-05,7.10079e-05,0.00483508,0.00228221
434,0.000100207,4.16782e-05,4.60733e-05,6.68651e-05,0.00567833,0.00374338
435,0.000100283,4.053e-05,4.70305e-05,6.64788e-05,0.00710032,0.00363932
436,0.000103521,3.83644e-05,4.73471e-05,7.00819e-05,0.00650946,0.00262485
437,0.000105673,3.84508e-05,4.86293e-05,7.15887e-05,0.00505963,0.00247887
438,0.000102295,4.0309e-05,4.86812e-05,7.41858e-05,0.00668983,0.00403606
439,0.000101862,4.1705e-05,4.89366e-05,7.16898e-05,0.0100456,0.00609151
440,0.000101671,4.11518e-05,4.91851e-05,6.48987e-05,0.0125372,0.00666917
441,9.71746e-05,3.9866e-05,4.86843e-05,6.54548e-05,0.0110573,0.00361179
442,9.91798e-05,4.52047e-05,5.01769e-05,6.90469e-05,0.00900365,0.00366113
443,0.000101211,4.26238e-05,4.8876e-05,6.43295e-05,0.00590272,0.00381669
444,0.000101026,3.66435e-05,4.50449e-05,5.67722e-05,0.00444959,0.00282904
445,0.000100612,3.70255e-05,4.57222e-05,5.71073e-05,0.00439791,0.0021238
446,0.000101085,3.80684e-05,4.82235e-05,6.36526e-05,0.00571278,0.00293489
447,0.000103254,4.05558e-05,4.92596e-05,6.58055e-05,0.0056629,0.00289349
448,0.000100327,4.17435e-05,4.94878e-05,6.48972e-05,0.00409292,0.00197784
449,0.000101811,4.04966e-05,4.93816e-05,6.11255e-05,0.00413773,0.00217227
450,0.000103452,4.13289e-05,5.02065e-05,6.04594e-05,0.00494102,0.00211066
451,0.000104648,4.08609e-05,4.81216e-05,5.91604e-05,0.0047331,0.00313944
452,0.000106037,3.97195e-05,4.81699e-05,5.81081e-05,0.00653832,0.003761
453,0.000110648,3.66229e-05,4.78175e-05,6.13972e-05,0.00703123,0.00295702
454,0.000109171,3.61998e-05,4.68513e-05,6.50831e-05,0.00488435,0.00204924
455,0.000110132,3.8635e-05,4.63041e-05,6.56627e-05,0.00546859,0.00334285
456,0.000113515,4.01959e-05,4.75525e-05,6.40735e-05,0.00757484,0.00493787
457,0.000108906,4.08075e-05,4.78299e-05,5.94682e-05,0.0113835,0.00688236
458,0.00010601,4.12816e-05,4.80397e-05,5.99154e-05,0.0119598,0.00495361
459,0.000108248,4.34274e-05,4.85034e-05,6.66007e-05,0.00926308,0.0029386
460,0.000109394,4.48543e-05,4.85227e-05,6.37819e-05,0.00689854,0.00422882
461,0.000110853,4.00352e-05,4.5419e-05,5.59908e-05,0.00614521,0.00435361
462,0.000112305,3.52736e-05,4.21994e-05,5.62514e-05,0.00549748,0.00291854
463,0.000109163,3.6966e-05,4.31767e-05,6.12684e-05,0.00532014,0.00228671
464,0.000109605,3.98339e-05,4.6025e-05,6.43779e-05,0.00550367,0.00289334
465,0.000111323,4.14164e-05,4.93631e-05,6.51264e-05,0.00334943,0.00240994
466,0.000112971,4.11687e-05,5.18573e-05,5.92255e-05,0.0042528,0.00250511
467,0.000113441,4.07054e-05,4.97082e-05,5.99333e-05,0.00409429,0.00215036
468,0.000115335,4.17528e-05,4.60374e-05,5.89978e-05,0.00446986,0.00291576
469,0.000116104,4.0941e-05,4.69217e-05,5.77494e-05,0.00639786,0.00428717
470,0.000118783,3.82953e-05,4.71765e-05,6.18545e-05,0.00852606,0.00446953
471,0.000121551,3.61172e-05,4.63727e-05,6.65613e-05,0.00731391,0.0028703
472,0.000124482,3.82524e-05,4.66175e-05,6.71448e-05,0.00490102,0.00238301
473,0.000125044,4.06766e-05,4.85324e-05,6.28858e-05,0.00746735,0.00481244
474,0.000128122,4.24293e-05,4.99596e-05,5.72578e-05,0.0100449,0.00659023
475,0.000126273,4.50305e-05,5.13412e-05,5.88805e-05,0.013187,0.00778314
476,0.000125365,4.57789e-05,5.18895e-05,6.58891e-05,0.0125083,0.00444104
477,0.000128734,5.03944e-05,5.33042e-05,7.17442e-05,0.00958754,0.00539688
478,0.000131024,4.98282e-05,5.42754e-05,6.57118e-05,0.00816386,0.00574706
479,0.00013132,4.20422e-05,5.15492e-05,6.26011e-05,0.00724956,0.00429501
480,0.000131493,4.14387e-05,4.91517e-05,6.50969e-05,0.00567291,0.00262961
481,0.000133581,4.46471e-05,5.06254e-05,7.3161e-05,0.00503462,0.00253617
482,0.000136287,4.52983e-05,5.24055e-05,6.9888e-05,0.00481616,0.00324046
483,0.000138006,4.4557e-05,5.48392e-05,6.69665e-05,0.00425903,0.00335273
484,0.000139807,4.39154e-05,5.56488e-05,6.40716e-05,0.00523486,0.00294072
485,0.000143742,4.44809e-05,5.43546e-05,6.67268e-05,0.00410536,0.00218164
486,0.000147583,4.6954e-05,5.41942e-05,6.56796e-05,0.00597127,0.00427841
487,0.000149642,4.61341e-05,5.68282e-05,6.69491e-05,0.00823342,0.00498136
488,0.000152511,4.21665e-05,5.78178e-05,7.0655e-05,0.00964015,0.00464867
489,0.000157389,4.06601e-05,5.53298e-05,7.25152e-05,0.00754823,0.00291221
490,0.000160257,4.35703e-05,5.59189e-05,7.1225e-05,0.00562227,0.00324949
491,0.000167044,4.61344e-05,5.73156e-05,6.52094e-05,0.00866207,0.00572508
492,0.000168775,4.97083e-05,5.78944e-05,5.76425e-05,0.0118178,0.00735626
493,0.000168975,5.05023e-05,5.88623e-05,6.40562e-05,0.0140705,0.00805906
494,0.000170914,5.02719e-05,5.86349e-05,7.14048e-05,0.0123817,0.00412233
495,0.000175787,5.55951e-05,6.00693e-05,7.66809e-05,0.00873954,0.00540557
496,0.000179363,5.32517e-05,5.9542e-05,6.97932e-05,0.00812826,0.00575152
497,0.000181101,4.59608e-05,5.65941e-05,6.626e-05,0.00710193,0.00447108
498,0.000183223,4.68576e-05,5.58249e-05,7.14295e-05,0.00520173,0.00273351
499,0.000186015,4.82321e-05,5.64287e-05,7.55151e-05,0.00449375,0.00228152
500,0.000189863,4.78151e-05,5.86848e-05,6.89094e-05,0.0033649,0.00249373
501,0.000191789,4.67335e-05,5.95508e-05,6.48953e-05,0.00391629,0.00262284
502,0.000193686,4.44471e-05,5.96635e-05,6.12829e-05,0.00407283,0.00266227
503,0.000195618,4.43399e-05,5.97616e-05,5.998e-05,0.00408564,0.00239783
504,0.000197775,4.54404e-05,6.00204e-05,6.10734e-05,0.00412956,0.00195712
505,0.000200504,4.72058e-05,5.96976e-05,6.15352e-05,0.00444096,0.00198251
506,0.000203183,4.88175e-05,6.00462e-05,6.20437e-05,0.00513205,0.00315869
507,0.000205563,4.98525e-05,6.09877e-05,6.27537e-05,0.00634752,0.00401626
508,0.000208327,4.99256e-05,6.16387e-05,6.29585e-05,0.00729223,0.00435061
509,0.000211825,4.89039e-05,6.2946e-05,6.61732e-05,0.00849374,0.00414178
510,0.00021546,4.6974e-05,6.37888e-05,7.01849e-05,0.00934712,0.00417051
511,0.000219249,4.49631e-05,6.38961e-05,7.20452e-05,0.00881797,0.00374538
512,0.000222876,4.42772e-05,6.43943e-05,7.41019e-05,0.00760367,0.00288942
513,0.000226702,4.55852e-05,6.45493e-05,7.60065e-05,0.0061922,0.00296327
514,0.000230588,4.70625e-05,6.56312e-05,7.59963e-05,0.00493222,0.0032088
515,0.000234605,4.80368e-05,6.64604e-05,7.47833e-05,0.00626138,0.00356185
516,0.000234702,4.95258e-05,6.86636e-05,7.24601e-05,0.00848614,0.00550612
517,0.000240701,5.00223e-05,6.75179e-05,6.77603e-05,0.0100843,0.00715285
518,0.000243959,5.15886e-05,6.76096e-05,6.76694e-05,0.0109628,0.00752317
519,0.000245899,5.45703e-05,6.8104e-05,6.89624e-05,0.012395,0.00779488
520,0.000246973,5.63731e-05,6.90028e-05,7.10237e-05,0.0138846,0.00801944
521,0.000247673,5.63053e-05,7.01619e-05,7.37393e-05,0.014574,0.00738874
522,0.000252008,5.66769e-05,7.14784e-05,7.94116e-05,0.0137417,0.00545854
523,0.000256757,5.8281e-05,7.21525e-05,8.70191e-05,0.0123045,0.00382182
524,0.000261229,5.97398e-05,7.09364e-05,8.82912e-05,0.0109981,0.00420318
525,0.000265559,6.09044e-05,7.14703e-05,8.64014e-05,0.00800428,0.00499285
526,0.000269627,6.0213e-05,7.12499e-05,8.22192e-05,0.00815852,0.00535744
527,0.000273294,5.82289e-05,7.12536e-05,7.84733e-05,0.00748491,0.0052689
528,0.000276665,5.62563e-05,7.08161e-05,7.57399e-05,0.00666452,0.0048638
529,0.000279954,5.48386e-05,7.0821e-05,7.59259e-05,0.00625797,0.00429997
530,0.000283516,5.56537e-05,7.09753e-05,7.91536e-05,0.00600124,0.00375713
531,0.000287151,5.68196e-05,7.14759e-05,8.27372e-05,0.0057895,0.00332355
532,0.000290854,5.73474e-05,7.23138e-05,8.33668e-05,0.00563761,0.00304788
533,0.000294326,5.66221e-05,7.28419e-05,8.19079e-05,0.00543185,0.00270862
534,0.000297674,5.59692e-05,7.32239e-05,7.96974e-05,0.00512769,0.00233511
535,0.000301784,5.53675e-05,7.34274e-05,7.66121e-05,0.00488077,0.00198912
536,0.000306965,5.47012e-05,7.44203e-05,7.34564e-05,0.00471838,0.00186776
537,0.000313256,5.32865e-05,7.45588e-05,6.92915e-05,0.00449284,0.00174858
538,0.000317765,5.20552e-05,7.44151e-05,6.69522e-05,0.00439221,0.00168818
539,0.000323113,5.16597e-05,7.48499e-05,6.59632e-05,0.00454708,0.00170272
540,0.000329211,5.22216e-05,7.58204e-05,6.67081e-05,0.00481668,0.00182101
541,0.000333737,5.34205e-05,7.73371e-05,6.93988e-05,0.00514969,0.00208835
542,0.000339122,5.48759e-05,7.89802e-05,7.14653e-05,0.00550913,0.00223543
543,0.000346652,5.55013e-05,8.05018e-05,7.33415e-05,0.00549384,0.00223379
544,0.000352085,5.63151e-05,8.21501e-05,7.45574e-05,0.00516506,0.00209908
545,0.000357995,5.70653e-05,8.37835e-05,7.59111e-05,0.0045519,0.0018926
546,0.00036399,5.77724e-05,8.55111e-05,7.61215e-05,0.00385754,0.00163889
547,0.000369586,5.79327e-05,8.65878e-05,7.53068e-05,0.0029167,0.00148061
548,0.000375153,5.77967e-05,8.70776e-05,7.39415e-05,0.0031695,0.00187523
549,0.000380979,5.77098e-05,8.74165e-05,7.30179e-05,0.00443666,0.0026095
550,0.000386767,5.73108e-05,8.7242e-05,7.33115e-05,0.00567823,0.00336158
551,0.000393951,5.78843e-05,8.69623e-05,7.33963e-05,0.00691108,0.00412798
552,0.000398789,5.89547e-05,8.68194e-05,7.38063e-05,0.00763388,0.0044583
553,0.00040524,6.0176e-05,8.67631e-05,7.49384e-05,0.00821642,0.00469004
554,0.000410029,6.02638e-05,8.71532e-05,7.59415e-05,0.00891933,0.00482855
555,0.00041519,5.97962e-05,8.81875e-05,7.71997e-05,0.00936035,0.00471759
556,0.000421232,5.99035e-05,8.93553e-05,7.90729e-05,0.00939025,0.00423735
557,0.000428803,6.12089e-05,9.19344e-05,8.29401e-05,0.00900002,0.00346789
558,0.000438346,6.34111e-05,9.50577e-05,8.72732e-05,0.00806512,0.00254448
559,0.000445046,6.4085e-05,9.5337e-05,8.96826e-05,0.00580819,0.00199844
560,0.000453109,6.66443e-05,9.56091e-05,9.03753e-05,0.00417976,0.00229059
561,0.000461374,6.81045e-05,9.7071e-05,8.94232e-05,0.00456902,0.00323611
562,0.00046962,6.9172e-05,9.88434e-05,8.82775e-05,0.00455364,0.00375679
563,0.000478237,6.94036e-05,0.000100273,8.66144e-05,0.00477742,0.00379344
564,0.000486997,6.90484e-05,0.000101829,8.61412e-05,0.00496173,0.00371601
565,0.000495266,6.97806e-05,0.0001032,8.60154e-05,0.00521777,0.00364905
566,0.000505052,7.08368e-05,0.000104796,8.69627e-05,0.00550991,0.00352335
567,0.000512351,7.17401e-05,0.000106394,8.92719e-05,0.00583528,0.00346694
568,0.000520218,7.24202e-05,0.000108192,9.1128e-05,0.0061326,0.00338291
569,0.000530772,7.32843e-05,0.000109587,9.26714e-05,0.00642232,0.00315199
570,0.000538493,7.3923e-05,0.000110677,9.40573e-05,0.00632204,0.00294423
571,0.000548655,7.44385e-05,0.00011151,9.50853e-05,0.00585599,0.0027248
572,0.000557008,7.44243e-05,0.000112218,9.46496e-05,0.00530771,0.00249588
573,0.000567033,7.43381e-05,0.000112672,9.24289e-05,0.00488204,0.0021552
574,0.000576834,7.45319e-05,0.000113027,9.06649e-05,0.00452701,0.00169632
575,0.000587845,7.53286e-05,0.000113784,9.08213e-05,0.00408342,0.00146448
576,0.000597134,7.57114e-05,0.000115141,9.14014e-05,0.00324043,0.00188232
577,0.000609434,7.6762e-05,0.000117516,9.26327e-05,0.00380805,0.00229882
578,0.000617853,7.76482e-05,0.000119707,9.3348e-05,0.00409732,0.00267145
579,0.000627482,7.79101e-05,0.00012144,9.43221e-05,0.00421681,0.00298701
580,0.000641758,7.86686e-05,0.000123387,9.53401e-05,0.00453162,0.0031666
581,0.000648717,7.9189e-05,0.00012598,9.58875e-05,0.00467904,0.00303814
582,0.000660824,7.95557e-05,0.000128164,9.58123e-05,0.00492886,0.00282902
583,0.00067033,7.98568e-05,0.000129444,9.55121e-05,0.00524073,0.00256281
584,0.00068073,8.06991e-05,0.000129523,9.63755e-05,0.00549773,0.00218082
585,0.000689355,8.1997e-05,0.000128622,9.74183e-05,0.00557433,0.00181036
586,0.000700433,8.33227e-05,0.000128453,9.9429e-05,0.0055348,0.0016691
587,0.000707794,8.40694e-05,0.000128836,0.000101315,0.00552806,0.00180931
588,0.000718805,8.48842e-05,0.000129608,0.000102863,0.00515312,0.00176585
589,0.000727063,8.56939e-05,0.000131175,0.000104037,0.00441085,0.0019056
590,0.000740589,8.68587e-05,0.000132989,0.000105746,0.00352159,0.00184984
591,0.000750747,8.78431e-05,0.000134367,0.000107012,0.00338448,0.00171458
592,0.000758315,8.75729e-05,0.000135795,0.00010609,0.00317048,0.00155157
593,0.000766542,8.69582e-05,0.000136393,0.000105635,0.00257597,0.00164724
594,0.000775122,8.69759e-05,0.00013682,0.000106309,0.00257369,0.0018633
595,0.000789974,8.82413e-05,0.000138105,0.000107395,0.00262471,0.00189573
596,0.000797306,8.9036e-05,0.000139405,0.00010771,0.00245226,0.00176013
597,0.000804393,8.89623e-05,0.000139725,0.000107095,0.00255317,0.00159665
598,0.000813514,8.91057e-05,0.000139449,0.000107357,0.00287437,0.00154686
599,0.000819828,8.91306e-05,0.000138984,0.000107695,0.00297875,0.00160106
600,0.000825909,8.90082e-05,0.000138672,0.000107105,0.00318633,0.0016453
601,0.000832919,8.86622e-05,0.000139036,0.000105616,0.00355195,0.00186038
602,0.000841911,8.86938e-05,0.000139566,0.000104708,0.00390294,0.00219102
603,0.000845491,8.90919e-05,0.000140512,0.00010461,0.00436569,0.00244758
604,0.000851537,8.95899e-05,0.00014208,0.000105212,0.0050776,0.00273235
605,0.00086238,9.00268e-05,0.000143974,0.000106764,0.00534081,0.00290632
606,0.000865095,9.00244e-05,0.000144249,0.000106205,0.00535568,0.00282878
607,0.000865925,9.00652e-05,0.000144506,0.000105,0.00512077,0.00249077
608,0.000867806,9.03113e-05,0.000143723,0.00010457,0.00464235,0.00187492
609,0.000870845,9.03327e-05,0.000142358,0.000102943,0.00385782,0.00152256
610,0.000869826,8.97026e-05,0.00014125,0.000101334,0.00329823,0.00167975
611,0.000868543,8.94692e-05,0.000140716,0.000100626,0.00434712,0.00255584
612,0.000869827,8.87674e-05,0.000139973,0.000100135,0.00540405,0.00378557
613,0.000866384,8.90074e-05,0.000138847,9.93823e-05,0.00621457,0.00463622
614,0.000858928,8.86975e-05,0.000137389,9.8657e-05,0.00651776,0.00435007
615,0.000852805,8.76224e-05,0.000135433,9.82642e-05,0.00716033,0.00443665
616,0.000841393,8.60805e-05,0.000133702,9.68698e-05,0.00734609,0.00400863
617,0.000833035,8.44608e-05,0.000132781,9.78837e-05,0.00671368,0.00306894
618,0.000822113,8.22831e-05,0.000131409,9.98782e-05,0.00581686,0.00216077
619,0.000814682,8.29227e-05,0.000130289,0.000100998,0.00461164,0.00197468
620,0.000805446,8.3345e-05,0.000129039,9.99478e-05,0.00413747,0.0029613
621,0.000798943,8.27896e-05,0.000126977,9.70566e-05,0.00495324,0.00373184
622,0.000784324,8.09749e-05,0.000124081,9.59029e-05,0.00538502,0.00409422
623,0.000777554,7.86862e-05,0.000121457,9.49049e-05,0.00634776,0.00404662
624,0.000763998,7.69853e-05,0.000119267,9.59681e-05,0.00681295,0.00387717
625,0.000748752,7.63549e-05,0.000116975,9.69832e-05,0.00698354,0.0036081
626,0.000734488,7.57433e-05,0.000115826,9.88759e-05,0.0066947,0.00311756
627,0.000722598,7.57354e-05,0.000115018,9.88435e-05,0.00625641,0.00253198
628,0.000712863,7.5713e-05,0.000113411,9.7725e-05,0.00556269,0.00193852
629,0.000697807,7.5327e-05,0.00011107,9.50537e-05,0.00474442,0.00159972
630,0.000684151,7.4867e-05,0.000109106,9.0863e-05,0.00359497,0.00190921
631,0.000667497,7.39936e-05,0.000107101,8.71539e-05,0.00438428,0.00278291
632,0.000654589,7.36837e-05,0.000105141,8.3668e-05,0.00498426,0.00356467
633,0.000638525,7.29354e-05,0.00010269,8.36936e-05,0.00536468,0.00355554
634,0.000622861,7.14797e-05,9.95688e-05,8.27473e-05,0.00527738,0.00342997
635,0.000609018,6.91756e-05,9.67476e-05,8.10166e-05,0.0051571,0.00302231
636,0.0005979,6.81392e-05,9.46413e-05,7.99874e-05,0.00463627,0.00222654
637,0.000578823,6.71787e-05,9.36563e-05,7.96218e-05,0.00405371,0.00163413
638,0.000562676,6.77916e-05,9.33255e-05,7.83922e-05,0.00327107,0.00196006
639,0.000548225,6.79437e-05,9.35447e-05,7.74952e-05,0.00373804,0.00277008
640,0.000534782,6.70536e-05,9.33066e-05,7.72378e-05,0.00431182,0.00318766
641,0.000522306,6.55577e-05,9.20738e-05,7.72953e-05,0.0047516,0.00328175
642,0.000515435,6.32392e-05,9.0133e-05,7.65216e-05,0.00473353,0.00312829
643,0.00050275,6.1423e-05,8.76668e-05,7.65404e-05,0.00475104,0.00277195
644,0.000501211,6.03569e-05,8.58365e-05,7.54586e-05,0.00455112,0.00222645
645,0.000491842,5.96055e-05,8.37879e-05,7.30568e-05,0.00411773,0.00164189
646,0.000484006,6.0003e-05,8.23546e-05,7.17916e-05,0.00346822,0.00136105
647,0.000479,6.02503e-05,8.16303e-05,7.14186e-05,0.00353944,0.00188501
648,0.000471924,6.04244e-05,8.11022e-05,7.08245e-05,0.00467353,0.00299493
649,0.000469313,6.11048e-05,8.08399e-05,7.05631e-05,0.00545368,0.00387341
650,0.000464362,6.18393e-05,8.04621e-05,7.05072e-05,0.00551973,0.0039467
651,0.000466064,6.26139e-05,8.08165e-05,7.02261e-05,0.00598301,0.00417772
652,0.000458519,6.27096e-05,8.1771e-05,7.11515e-05,0.00609959,0.00401014
653,0.000456821,6.15362e-05,8.2333e-05,7.34978e-05,0.00596525,0.0033736
654,0.000456642,6.03245e-05,8.22022e-05,7.57917e-05,0.00540295,0.00228296
655,0.000454775,6.10309e-05,8.29082e-05,7.70847e-05,0.00405639,0.00150537
656,0.000454464,6.22624e-05,8.31811e-05,7.5854e-05,0.00406285,0.00276629
657,0.000457991,6.32206e-05,8.43574e-05,7.3157e-05,0.00510979,0.00357468
658,0.000459652,6.30624e-05,8.50768e-05,7.18768e-05,0.00552926,0.00401713
659,0.00045557,6.19146e-05,8.55162e-05,7.25556e-05,0.00623666,0.0040288
660,0.000454596,6.03559e-05,8.61641e-05,7.42667e-05,0.00707416,0.00384665
661,0.000454662,5.95486e-05,8.63943e-05,7.69308e-05,0.00725124,0.00355665
662,0.000455088,5.92822e-05,8.61373e-05,7.79122e-05,0.00691552,0.00301368
663,0.00046157,6.07086e-05,8.65324e-05,7.89099e-05,0.00626442,0.00240048
664,0.000464245,6.24412e-05,8.67787e-05,8.03303e-05,0.00549297,0.00191685
665,0.000467869,6.351e-05,8.65912e-05,7.75075e-05,0.00454543,0.00158132
666,0.000469816,6.44663e-05,8.62224e-05,7.44229e-05,0.00430316,0.00212812
667,0.000472848,6.45693e-05,8.65504e-05,7.21322e-05,0.00534209,0.00336983
668,0.0004745,6.45327e-05,8.63077e-05,7.06184e-05,0.00611288,0.00454244
669,0.000481882,6.56675e-05,8.59621e-05,7.10309e-05,0.00646694,0.0044848
670,0.00048074,6.57893e-05,8.49255e-05,7.14397e-05,0.00650743,0.00439451
671,0.000479263,6.43982e-05,8.56998e-05,7.1185e-05,0.00631008,0.00395106
672,0.000480002,6.30308e-05,8.62628e-05,7.21772e-05,0.00593861,0.00297633
673,0.00048133,6.17442e-05,8.74196e-05,7.51442e-05,0.00522438,0.00197518
674,0.000485953,6.24254e-05,8.80305e-05,7.59085e-05,0.00391248,0.00196848
675,0.000489789,6.3352e-05,8.80665e-05,7.39104e-05,0.00442263,0.00315201
